arm,block,seed,iteration,evaluations,bestCost,populationSpread,sigma,conditionNumber,distributionExtent
cmaes-ipop,12,111012,3388,5742592,838.06437047322595,,31.558435379980519,4375.7039726522235,0.29320363784512699
cmaes-ipop,12,111012,3394,5767168,838.06437047322595,,38.90336034069913,5321.987786367682,0.31113153425679846
cmaes-ipop,12,111012,3400,5791744,838.06437047322595,,48.17945413123082,5827.3810766429942,0.31442659220598135
cmaes-ipop,12,111012,3407,5820416,838.06437047322595,,58.979575944335032,11119.019373137216,0.3125674407830642
cmaes-ipop,12,111012,3413,5844992,838.06437047322595,,65.139751464715417,22276.765625004395,0.28262520309900835
cmaes-ipop,12,111012,3419,5869568,838.06437047322595,,74.247394240661535,43779.077780465144,0.26841346987118825
cmaes-ipop,12,111012,3425,5894144,838.06437047322595,,82.476565673778978,93146.264601361676,0.26675980568189628
cmaes-ipop,12,111012,3431,5918720,838.06437047322595,,95.742201219961146,173997.02547719394,0.27610708771002301
cmaes-ipop,12,111012,3438,5947392,838.06437047322595,,113.88963196437003,221998.94444889444,0.26575315013110656
cmaes-ipop,12,111012,3444,5971968,838.06437047322595,,133.59135730470615,305647.18870328605,0.2839803991583697
cmaes-ipop,12,111012,3450,5996544,838.06437047322595,,161.63133054222615,379721.33541108324,0.28226303893291377
cmaes-ipop,12,111012,3456,6021120,838.06437047322595,,190.28317496543389,466035.20320155181,0.26589309393381882
cmaes-ipop,12,111012,3462,6045696,838.06437047322595,,228.28183628666048,658003.21389167849,0.27188620590576174
cmaes-ipop,12,111012,3469,6074368,838.06437047322595,,304.66169165797476,814374.05058760173,0.28740748340886607
cmaes-ipop,12,111012,3475,6098944,838.06437047322595,,373.45098686423216,938603.08182629652,0.28619766850210715
cmaes-ipop,12,111012,3481,6123520,838.06437047322595,,484.66459974378836,968289.50129532733,0.30288334715478499
cmaes-ipop,12,111012,3487,6148096,838.06437047322595,,617.55767167635588,844465.9441718458,0.29628362689294446
cmaes-ipop,12,111012,3493,6172672,838.06437047322595,,787.08492674471177,714654.49857222161,0.28786644721913585
cmaes-ipop,12,111012,3500,6201344,838.06437047322595,,1089.4080911851688,538123.18332339067,0.29135474893302099
cmaes-ipop,12,111012,3506,6225920,838.06437047322595,,1304.0132252349333,522294.72755872371,0.27870468352092526
cmaes-ipop,12,111012,3512,6250496,838.06437047322595,,1502.9234601998064,559171.4318479955,0.26516503317397438
cmaes-ipop,12,111012,3518,6275072,838.06437047322595,,1636.2037684474994,656005.87927172869,0.24273453621231869
cmaes-ipop,12,111012,3524,6299648,838.06437047322595,,1810.0644259467492,838177.59175702021,0.23241250044872674
cmaes-ipop,12,111012,3531,6328320,838.06437047322595,,2032.4225750031676,1224955.2001922776,0.24279355459302288
cmaes-ipop,12,111012,3537,6352896,838.06437047322595,,2162.332031168592,1695350.7173394542,0.24067587492513459
cmaes-ipop,12,111012,3543,6377472,838.06437047322595,,2317.8403130629536,1993956.1460394212,0.23825683362235656
cmaes-ipop,12,111012,3549,6402048,838.06437047322595,,2517.7811832425868,2539307.9743514657,0.2342201876176328
cmaes-ipop,12,111012,3555,6426624,838.06437047322595,,2698.7312783616376,2917672.7166325892,0.21903676706212433
cmaes-ipop,12,111012,3562,6455296,838.06437047322595,,2880.1517788386072,3083443.2511929525,0.20765120394062955
cmaes-ipop,12,111012,3568,6479872,838.06437047322595,,3743.6616426327855,3026145.5172804547,0.2396422051719449
cmaes-ipop,12,111012,3574,6502400,838.06437047322595,,5724.0790092956286,1900345.7167414492,0.25467873009932784
cmaes-ipop-l64,12,111012,1,64,33432.504764556885,,0.25366372940131221,1.0653701066518402,0.25382303800963463
cmaes-ipop-l64,12,111012,5,320,5641.8018989562988,,0.23687746050562977,1.2571482698720204,0.25206086045744935
cmaes-ipop-l64,12,111012,160,10240,1418.4661801656086,,0.05297111948965838,5.2310571908755072,0.066294443397486524
cmaes-ipop-l64,12,111012,398,25472,1238.2458763122559,,0.017731733428143787,88.319252422358289,0.034396392556630427
cmaes-ipop-l64,12,111012,799,51136,1171.2539800008137,,0.00073049735948504848,474.40402098961431,0.0013644279022037001
cmaes-ipop-l64,12,111012,1199,76736,1170.527156829834,,2.7040498683131209e-05,2006.2212090313797,4.9544304931024372e-05
cmaes-ipop-l64,12,111012,1595,102080,1170.5104344685872,,1.2231282134371558e-06,4155.1841975781035,2.4523681234575127e-06
cmaes-ipop-l64,12,111012,1804,128256,1170.5104344685872,,0.049290175587322058,45.303185610253529,0.076526350427538831
cmaes-ipop-l64,12,111012,2002,153600,1170.5104344685872,,0.0064972923353792322,458.77246803498957,0.012889164429488838
cmaes-ipop-l64,12,111012,2200,178944,1170.5104344685872,,0.0018641531489853248,465.16310576824139,0.0031383757503102706
cmaes-ipop-l64,12,111012,2398,204288,1170.5104344685872,,0.0016235116937953116,12958.846037803685,0.0055275656829895008
cmaes-ipop-l64,12,111012,2596,229632,1170.5104344685872,,0.00091516489311522272,151731.65136462534,0.0031842774249468994
cmaes-ipop-l64,12,111012,2794,254976,1170.5104344685872,,0.00014019892751168734,272640.60562045965,0.00032691954713184775
cmaes-ipop-l64,12,111012,2992,280320,1170.5104344685872,,0.00011750613586786482,306856.41883729317,0.00027502684319819881
cmaes-ipop-l64,12,111012,3190,305664,1170.5104344685872,,0.00010435535023224623,1030770.6935592529,0.00035089345688246146
cmaes-ipop-l64,12,111012,3388,331008,1170.5104344685872,,0.0001184918588785171,1687135.1071029424,0.0004224147897644308
cmaes-ipop-l64,12,111012,3586,356352,1170.5104344685872,,5.0899989200754825e-05,1426780.7192147335,0.00016870414688672453
cmaes-ipop-l64,12,111012,3718,383360,1170.5104344685872,,0.15254425242391062,3.9503017500890905,0.17584129889782066
cmaes-ipop-l64,12,111012,3817,408704,1170.5104344685872,,0.098952103908896444,53.886171254121834,0.13402121116331739
cmaes-ipop-l64,12,111012,3911,432768,1072.7463429768879,,0.039470247353993182,290.82846745622572,0.050256036575603326
cmaes-ipop-l64,12,111012,4011,458368,1048.2597363789876,,0.030944766120050777,3077.3486935554502,0.052752741219429973
cmaes-ipop-l64,12,111012,4109,483456,996.20673751831055,,0.052346093921508643,5454.1641706989221,0.075545756230854494
cmaes-ipop-l64,12,111012,4206,508288,968.78288269042969,,0.023249310503235393,17108.067765491694,0.034971500257544356
cmaes-ipop-l64,12,111012,4307,534144,964.25469716389978,,0.02477149083262653,30059.938352167406,0.03669172915541833
cmaes-ipop-l64,12,111012,4410,560512,960.97993342081702,,0.0075264763883528835,34914.809887613468,0.011140041775970427
cmaes-ipop-l64,12,111012,4505,584832,959.98596572875977,,0.0042122015328763477,91802.313558722133,0.0063211495964562645
cmaes-ipop-l64,12,111012,4609,611456,959.74946594238281,,0.0012007236009795395,574719.81332749827,0.001855117129923806
cmaes-ipop-l64,12,111012,4702,635264,959.65883255004883,,0.00029431539714051445,2069948.2616733233,0.0004739538296196926
cmaes-ipop-l64,12,111012,4807,662144,959.65161641438806,,0.00018121012289320433,2803670.6998362429,0.00030070282615297879
cmaes-ipop-l64,12,111012,4906,687488,959.6493250528971,,0.00032114880119288222,12160288.965184271,0.00090881533714474332
cmaes-ipop-l64,12,111012,5005,712832,959.64588292439782,,0.00045978564774360354,167209725.07639688,0.0023276749383056823
cmaes-ipop-l64,12,111012,5104,738176,959.6405131022135,,0.0011541240205251008,408482343.5122847,0.0055925546496789795
cmaes-ipop-l64,12,111012,5202,763264,959.58137639363611,,0.0039613020482132518,642556715.95811129,0.018070853220638769
cmaes-ipop-l64,12,111012,5302,788864,959.46013132731116,,0.0050816135992676056,762891659.56952369,0.017077071407927552
cmaes-ipop-l64,12,111012,5401,814208,959.42995580037439,,0.0011752765192209345,568722413.68399632,0.0030232208544643852
cmaes-ipop-l64,12,111012,5500,839552,959.42995580037439,,0.00045730705638818032,579610170.85631526,0.0010280709432913351
cmaes-ipop-l64,12,111012,5599,864896,959.42995580037439,,0.00040316021882834375,449109502.62819117,0.00076958800899586349
cmaes-ipop-l64,12,111012,5698,890240,959.42995580037439,,0.00067191735877858113,393293587.34914601,0.0012223916008556562
cmaes-ipop-l64,12,111012,5797,915584,959.42995580037439,,0.00040657941496411121,562570012.33283675,0.00080864482984560322
cmaes-ipop-l64,12,111012,5896,940928,959.42995580037439,,0.00093916767499617774,723149512.21129847,0.0019259960237326
cmaes-ipop-l64,12,111012,5984,968832,959.42995580037439,,0.58519650622608199,2.8218585155499154,0.68772743487778687
cmaes-ipop-l64,12,111012,6028,991360,959.42995580037439,,0.26544738201884027,5.8497429458648789,0.28475574942510579
cmaes-ipop-l64,12,111012,6083,1019520,959.42995580037439,,0.13227518742696506,24.640095315780563,0.14317633024145759
cmaes-ipop-l64,12,111012,6127,1042048,959.42995580037439,,0.14847212339360252,84.175895705722297,0.16200251732048609
cmaes-ipop-l64,12,111012,6182,1070208,959.42995580037439,,0.12746989917353632,419.37800467716795,0.14178551185574939
cmaes-ipop-l64,12,111012,6226,1092736,959.42995580037439,,0.13047363927515654,1100.2274623433625,0.14009604054134436
cmaes-ipop-l64,12,111012,6281,1120896,959.42995580037439,,0.17175915017197538,2491.0607142555064,0.18005297045212648
cmaes-ipop-l64,12,111012,6325,1143424,959.42995580037439,,0.17705685713006025,3263.1361978438276,0.1614902134108418
cmaes-ipop-l64,12,111012,6380,1171584,959.42995580037439,,0.15041740139748114,3457.5768043492371,0.10600116738921662
cmaes-ipop-l64,12,111012,6424,1194112,959.42995580037439,,0.12166359903286877,3861.617376372019,0.072119791215400186
cmaes-ipop-l64,12,111012,6479,1222272,959.42995580037439,,0.12351937197145896,4871.0148762520666,0.057727940317508247
cmaes-ipop-l64,12,111012,6523,1244800,959.42995580037439,,0.63663989783338049,5579.338919368497,0.25439104407764396
cmaes-ipop-l64,12,111012,6578,1272960,959.42995580037439,,0.62561118976636421,7288.6871318177418,0.21664834817193387
cmaes-ipop-l64,12,111012,6622,1295488,959.42995580037439,,0.79443524398992538,3400.4940576645458,0.15529689838110128
cmaes-ipop-l64,12,111012,6672,1321088,940.83549880981445,,0.66550924361967911,2867.7395923490267,0.10580591754185789
cmaes-ipop-l64,12,111012,6722,1346688,914.93890762329102,,0.72932119137303864,4902.2029377163062,0.092686435036432702
cmaes-ipop-l64,12,111012,6776,1374336,896.42806498209632,,0.60738815389719913,12359.834034303882,0.058627142496170764
cmaes-ipop-l64,12,111012,6831,1402496,893.04392751057946,,1.2207232877015368,24420.768922934163,0.091426983014560356
cmaes-ipop-l64,12,111012,6875,1425024,885.37936401367188,,0.78024658879848607,35609.154825638812,0.048885239898183067
cmaes-ipop-l64,12,111012,6920,1448064,883.03247451782227,,0.52613059459824585,57511.97931149834,0.032124509680302345
cmaes-ipop-l64,12,111012,6973,1475200,882.12785466512048,,0.37225059178292819,95689.032714320827,0.022376663336757176
cmaes-ipop-l64,12,111012,7029,1503872,881.00849278767907,,0.28059547626139064,119205.28175624181,0.014729435670921005
cmaes-ipop-l64,12,111012,7069,1524352,880.4362678527832,,0.23435560394969365,156130.46018863239,0.012385833782455648
cmaes-ipop-l64,12,111012,7118,1549440,879.73163986206055,,0.22856323436903342,218788.58630681585,0.01162416168482717
cmaes-ipop-l64,12,111012,7171,1576576,879.4492518107096,,0.1776938289852053,297562.15660370706,0.0084081187547487418
cmaes-ipop-l64,12,111012,7227,1605248,879.2313448588053,,0.15852955991211412,593382.64241107332,0.0073730723451602923
cmaes-ipop-l64,12,111012,7269,1626752,879.08524576822913,,0.11233429115512893,799126.79755587399,0.0049096066288309616
cmaes-ipop-l64,12,111012,7326,1655936,878.9677950541178,,0.075014558752233396,1096631.5344248484,0.0032670844767283143
cmaes-ipop-l64,12,111012,7367,1676928,878.93156560262048,,0.067580464711693003,1590499.8048584762,0.0029959829574582376
cmaes-ipop-l64,12,111012,7417,1702528,878.88872273763025,,0.042662983617520252,15748458.749336377,0.0020211581626287745
cmaes-ipop-l64,12,111012,7468,1728640,878.86984252929688,,0.03466214511106161,106912578.384629,0.0017287192419743721
cmaes-ipop-l64,12,111012,7520,1755264,878.8550020853678,,0.041765587193768515,198096186.78116214,0.002070898285306687
cmaes-ipop-l64,12,111012,7565,1778304,878.84939066569007,,0.052352201938569792,287609250.20678055,0.0023919617872759013
cmaes-ipop-l64,12,111012,7623,1808000,878.82692337036133,,0.039678677088393392,286392382.06218183,0.0016117215627304972
cmaes-ipop-l64,12,111012,7667,1830528,878.82692337036133,,0.033843588270849573,261222781.35560462,0.0013042192238784367
cmaes-ipop-l64,12,111012,7722,1858688,878.82692337036133,,0.039236493751050761,252366530.2375904,0.0014490179915594454
cmaes-ipop-l64,12,111012,7766,1881216,878.82692337036133,,0.035517327738382704,287173105.75339216,0.001297007539052538
cmaes-ipop-l64,12,111012,7821,1909376,878.80932490030921,,0.038645205889352163,291794893.20398408,0.0013200945182237011
cmaes-ipop-l64,12,111012,7865,1931904,878.80910619099939,,0.039380397069481543,335617583.12248504,0.001357084304097872
cmaes-ipop-l64,12,111012,7920,1960064,878.80904642740882,,0.042866684104206951,404813716.61971819,0.0014323386011626162
cmaes-ipop-l64,12,111012,7964,1982592,878.80904515584314,,0.047357141943146025,465926926.48112565,0.0015725718188642998
cmaes-ipop-l64,12,111012,8015,2008704,878.70463943481445,,0.072815098446787851,714745492.34674633,0.0024557680449317754
cmaes-ipop-l64,12,111012,8063,2033280,878.67965952555335,,0.07842076446671041,1402630940.2793744,0.0025518128283698754
cmaes-ipop-l64,12,111012,8118,2061440,878.62420654296875,,0.090084579296492842,4941915252.2079668,0.0028141284060927635
cmaes-ipop-l64,12,111012,8162,2083968,878.62420654296875,,0.10546725133473053,9067813507.4577217,0.003039478751672891
cmaes-ipop-l64,12,111012,8217,2112128,878.62420654296875,,0.091024652742816722,14555602502.613575,0.0026304776212541727
cmaes-ipop-l64,12,111012,8261,2134656,878.62420654296875,,0.1028760850112764,16895006537.922068,0.0029346564247654965
cmaes-ipop-l64,12,111012,8316,2162816,878.62420654296875,,0.077126843927806041,22494290561.235165,0.002267094239942119
cmaes-ipop-l64,12,111012,8360,2185344,878.62420654296875,,0.064037159285333059,28488381609.436378,0.0019278316985281996
cmaes-ipop-l64,12,111012,8393,2210944,878.62420654296875,,0.57526481949973052,3.4654657570150147,0.67367636355161187
cmaes-ipop-l64,12,111012,8426,2244736,878.62420654296875,,0.41493229817397032,6.3638259264545969,0.37296078620022166
cmaes-ipop-l64,12,111012,8448,2267264,878.62420654296875,,0.32980255979954415,9.8975178657147698,0.26902317955417121
cmaes-ipop-l64,12,111012,8470,2289792,878.62420654296875,,0.33471488457342236,30.349646786909542,0.26753832881400624
cmaes-ipop-l64,12,111012,8492,2312320,878.62420654296875,,0.31955433523235727,62.702559921358635,0.23556137982461453
cmaes-ipop-l64,12,111012,8525,2346112,878.62420654296875,,0.35422876166491701,453.87875761034718,0.23994323412129456
cmaes-ipop-l64,12,111012,8547,2368640,878.62420654296875,,0.41293507720676348,870.14044104198467,0.26249074808940492
cmaes-ipop-l64,12,111012,8569,2391168,878.62420654296875,,0.54612528032628693,1128.6332724111232,0.29802957205135722
cmaes-ipop-l64,12,111012,8591,2413696,878.62420654296875,,0.62910948680856915,1450.0189752813553,0.28883166407404448
cmaes-ipop-l64,12,111012,8624,2447488,878.62420654296875,,0.62910488537430387,6159.9880940549492,0.26448284160056429
cmaes-ipop-l64,12,111012,8646,2470016,878.62420654296875,,0.70106801383159589,10809.911565134813,0.25642335450853715
cmaes-ipop-l64,12,111012,8668,2492544,878.62420654296875,,0.77161640946862042,16964.706050751105,0.24577403191956751
cmaes-ipop-l64,12,111012,8690,2515072,878.62420654296875,,0.74279543771364342,27120.91243716063,0.20395038124705142
cmaes-ipop-l64,12,111012,8723,2548864,878.62420654296875,,0.81592796028605796,68286.441829190517,0.21825323765857285
cmaes-ipop-l64,12,111012,8745,2571392,878.62420654296875,,1.524675818539182,69045.830907484837,0.31479627145327665
cmaes-ipop-l64,12,111012,8767,2593920,878.62420654296875,,1.4991993425154329,62527.419762313526,0.23343071074971858
cmaes-ipop-l64,12,111012,8789,2616448,878.62420654296875,,1.6052433690006873,76520.407993782937,0.21610201522593009
cmaes-ipop-l64,12,111012,8822,2650240,878.62420654296875,,1.6253325958210416,69931.002996285853,0.16479123529350645
cmaes-ipop-l64,12,111012,8844,2672768,878.62420654296875,,1.3835302487283396,83587.796425213557,0.13036600510776766
cmaes-ipop-l64,12,111012,8866,2695296,878.62420654296875,,1.356697178318433,113084.15761804662,0.12178525706464874
cmaes-ipop-l64,12,111012,8888,2717824,878.62420654296875,,1.3616675630118686,153063.72825393904,0.11429716500156233
cmaes-ipop-l64,12,111012,8921,2751616,878.62420654296875,,1.5324481477756702,215052.51802561278,0.10576738265320712
cmaes-ipop-l64,12,111012,8943,2774144,878.62420654296875,,1.7143561016374744,266829.45640537789,0.10433932691154485
cmaes-ipop-l64,12,111012,8965,2796672,878.62420654296875,,1.8939127159763072,367684.04445248522,0.10311862888386039
cmaes-ipop-l64,12,111012,8998,2830464,878.62420654296875,,1.9417454544084796,706862.06955033122,0.091885756117433048
