arm,block,seed,stage,restart,regime,population,iterations,evaluations,bestCost,termination
ext-w2,1,120001,1,11,,0,440,28160,651.89903132120764,convergence
ext-w2,1,120001,1,12,,0,329,21056,653.3298454284668,convergence
ext-w2,1,120001,1,13,,0,316,20224,659.98020553588867,convergence
ext-w2,1,120001,1,14,,0,279,17856,648.63790766398108,convergence
ext-w2,1,120001,1,15,,0,319,20416,650.5999539693197,convergence
ext-w2,1,120001,1,16,,0,402,25728,647.89097595214844,convergence
ext-w2,1,120001,1,17,,0,348,22272,652.88507334391272,convergence
ext-w2,1,120001,1,18,,0,330,21120,666.0334256490072,convergence
ext-w2,1,120001,1,19,,0,359,22976,662.99582163492835,convergence
ext-w2,1,120001,1,20,,0,324,20736,652.80350875854492,convergence
ext-w2,1,120001,1,21,,0,310,19840,655.28198623657227,convergence
ext-w2,1,120001,1,22,,0,319,20416,670.95283762613929,convergence
ext-w2,1,120001,1,23,,0,292,18688,653.38162994384766,convergence
ext-w2,1,120001,1,24,,0,278,17792,652.56608708699548,convergence
ext-w2,1,120001,1,25,,0,272,17408,652.85152562459314,convergence
ext-w2,1,120001,1,26,,0,365,23360,655.40680821736657,convergence
ext-w2,1,120001,1,27,,0,411,26304,666.60727691650391,convergence
ext-w2,1,120001,1,28,,0,288,18432,640.85671361287439,convergence
ext-w2,1,120001,1,29,,0,321,20544,648.66975275675452,convergence
ext-w2,1,120001,1,30,,0,356,22784,667.91294606526696,convergence
ext-w2,1,120001,1,31,,0,321,20544,635.8743565877279,convergence
ext-w2,1,120001,1,32,,0,267,17088,654.42072677612305,convergence
ext-w2,1,120001,1,33,,0,294,18816,647.64451217651367,convergence
ext-w2,1,120001,1,34,,0,326,20864,668.99838511149085,convergence
ext-w2,1,120001,1,35,,0,397,25408,653.32929738362634,convergence
ext-w2,1,120001,1,36,,0,257,16448,647.88699340820312,convergence
ext-w2,1,120001,1,37,,0,304,19456,656.15137100219727,convergence
ext-w2,1,120001,1,38,,0,294,18816,633.89265314737952,convergence
ext-w2,1,120001,1,39,,0,351,22464,633.89591344197595,convergence
ext-w2,1,120001,1,40,,0,285,18240,666.94784927368164,convergence
ext-w2,1,120001,1,41,,0,309,19776,657.55236943562829,convergence
ext-w2,1,120001,1,42,,0,368,23552,655.28267161051429,convergence
ext-w2,1,120001,1,43,,0,377,24128,652.84854125976562,convergence
ext-w2,1,120001,1,44,,0,289,18496,633.9091682434082,convergence
ext-w2,1,120001,1,45,,0,337,21568,646.88821029663086,convergence
ext-w2,1,120001,1,46,,0,315,20160,657.58891423543298,convergence
ext-w2,1,120001,1,47,,0,426,27264,651.47630437215173,convergence
ext-w2,1,120001,1,48,,0,358,22912,657.23708979288733,convergence
ext-w2,1,120001,1,49,,0,371,23744,652.88651021321618,convergence
ext-w2,1,120001,1,50,,0,296,18944,655.75883992513025,convergence
ext-w2,1,120001,1,51,,0,291,18624,665.3322868347168,convergence
ext-w2,1,120001,1,52,,0,387,24768,657.25631586710608,convergence
ext-w2,1,120001,1,53,,0,264,16896,653.36269505818689,convergence
ext-w2,1,120001,1,54,,0,382,24448,635.87230173746741,convergence
ext-w2,1,120001,1,55,,0,302,19328,633.89843368530273,convergence
ext-w2,1,120001,1,56,,0,333,21312,649.10238774617517,convergence
ext-w2,1,120001,1,57,,0,412,26368,664.59522120157874,convergence
ext-w2,1,120001,1,58,,0,366,23424,667.7488009134928,convergence
ext-w2,1,120001,1,59,,0,285,18240,633.89591344197595,convergence
ext-w2,1,120001,1,60,,0,339,21696,655.12809880574548,convergence
ext-w2,1,120001,1,61,,0,260,16640,668.08087666829431,convergence
ext-w2,1,120001,1,62,,0,269,17216,651.87200546264648,convergence
ext-w2,1,120001,1,63,,0,296,18944,656.05671564737952,convergence
ext-w2,1,120001,1,64,,0,356,22784,649.91662979125977,convergence
ext-w2,1,120001,1,65,,0,289,18496,646.35945002237952,convergence
ext-w2,1,120001,1,66,,0,396,25344,657.23708979288733,convergence
ext-w2,1,120001,1,67,,0,363,23232,646.35030110677087,convergence
ext-w2,1,120001,1,68,,0,310,19840,665.78089269002282,convergence
ext-w2,1,120001,1,69,,0,312,19968,661.07650629679358,convergence
ext-w2,1,120001,1,70,,0,280,17920,650.13487370808923,convergence
ext-w2,1,120001,1,71,,0,304,19456,657.62129847208655,convergence
ext-w2,1,120001,1,72,,0,277,17728,654.26953506469727,convergence
ext-w2,1,120001,1,73,,0,281,17984,640.89914703369141,convergence
ext-w2,1,120001,2,0,,0,372,23808,611.02930959065759,convergence
ext-w2,1,120001,2,1,,0,255,16320,627.60855992635095,convergence
ext-w2,1,120001,2,2,,0,317,20288,616.88236745198571,convergence
ext-w2,1,120001,2,3,,0,277,17728,612.89457448323571,convergence
ext-w2,1,120001,2,4,,0,334,21376,618.28366851806641,convergence
ext-w2,1,120001,2,5,,0,400,25600,615.44328180948889,convergence
ext-w2,1,120001,2,6,,0,361,23104,616.15841547648108,convergence
